Race,Year,Circuit,Driver,DriverNumber,Team,LapNumber,PositionBefore,PositionAfter,PositionChange,ValidLapsEvaluated,Compound,TyreLife,FreshTyre,TrackStatus,IsSafetyCarPit,IsYellowFlagPit,TotalRaceLaps,RaceProgress,Label,OvertakingDifficulty,PitLossSeconds,OvertakingDifficulty_Numeric,PositionGapToLeader,IsLeader,IsTopThree,IsMidfield,IsBackmarker,TyreLife_Category,Compound_Numeric,EarlyRace,MidRace,LateRace,LapsToEnd,EstimatedStintLength,InTypicalPitWindow
Australian Grand Prix,2022,Melbourne,TSU,22,AlphaTauri,18.0,11.0,16.666666666666668,5.666666666666668,3,MEDIUM,18.0,True,1,False,False,58.0,0.3103448275862069,0.0,Medium,20.0,2,10.0,0,0,1,0,Good,2.0,1,0,0,40.0,18.0,1
Australian Grand Prix,2022,Melbourne,TSU,22,AlphaTauri,19.0,17.0,16.666666666666668,-0.33333333333333215,3,HARD,1.0,True,1,False,False,58.0,0.3275862068965517,1.0,Medium,20.0,2,16.0,0,0,0,1,Fresh,3.0,1,0,0,39.0,1.0,1
Australian Grand Prix,2022,Melbourne,OCO,31,Alpine,17.0,8.0,14.75,6.75,4,MEDIUM,17.0,True,1,False,False,58.0,0.29310344827586204,0.0,Medium,20.0,2,7.0,0,0,1,0,Good,2.0,1,0,0,41.0,17.0,1
Australian Grand Prix,2022,Melbourne,OCO,31,Alpine,18.0,17.0,14.75,-2.25,4,HARD,1.0,True,1,False,False,58.0,0.3103448275862069,1.0,Medium,20.0,2,16.0,0,0,0,1,Fresh,3.0,1,0,0,40.0,1.0,1
Australian Grand Prix,2022,Melbourne,MSC,47,Haas F1 Team,14.0,15.0,18.0,3.0,4,MEDIUM,16.0,False,1,False,False,58.0,0.2413793103448276,0.0,Medium,20.0,2,14.0,0,0,1,0,Good,2.0,1,0,0,44.0,16.0,0
Australian Grand Prix,2022,Melbourne,MSC,47,Haas F1 Team,15.0,18.0,18.0,0.0,5,HARD,1.0,True,1,False,False,58.0,0.25862068965517243,1.0,Medium,20.0,2,17.0,0,0,0,1,Fresh,3.0,1,0,0,43.0,1.0,1
Australian Grand Prix,2022,Melbourne,LAT,6,Williams,13.0,16.0,19.0,3.0,4,MEDIUM,13.0,True,1,False,False,58.0,0.22413793103448276,0.0,Medium,20.0,2,15.0,0,0,0,1,Good,2.0,1,0,0,45.0,13.0,0
Australian Grand Prix,2022,Melbourne,LAT,6,Williams,14.0,19.0,19.0,0.0,5,HARD,2.0,False,1,False,False,58.0,0.2413793103448276,1.0,Medium,20.0,2,18.0,0,0,0,1,Fresh,3.0,1,0,0,44.0,2.0,0
Emilia Romagna Grand Prix,2022,Imola,VER,1,Red Bull Racing,19.0,1.0,1.0,0.0,4,INTERMEDIATE,19.0,True,1,False,False,63.0,0.30158730158730157,1.0,Hard,18.0,1,0.0,1,1,0,0,Good,2.0,1,0,0,44.0,19.0,1
Emilia Romagna Grand Prix,2022,Imola,VER,1,Red Bull Racing,20.0,1.0,1.0,0.0,5,MEDIUM,1.0,True,1,False,False,63.0,0.31746031746031744,1.0,Hard,18.0,1,0.0,1,1,0,0,Fresh,2.0,1,0,0,43.0,1.0,1
Emilia Romagna Grand Prix,2022,Imola,VER,1,Red Bull Racing,51.0,1.0,1.0,0.0,4,MEDIUM,32.0,True,1,False,False,63.0,0.8095238095238095,1.0,Hard,18.0,1,0.0,1,1,0,0,Worn,2.0,0,0,1,12.0,32.0,0
Emilia Romagna Grand Prix,2022,Imola,VER,1,Red Bull Racing,52.0,1.0,1.0,0.0,5,SOFT,1.0,True,1,False,False,63.0,0.8253968253968254,1.0,Hard,18.0,1,0.0,1,1,0,0,Fresh,1.0,0,0,1,11.0,1.0,0
Emilia Romagna Grand Prix,2022,Imola,PER,11,Red Bull Racing,18.0,2.0,2.0,0.0,4,INTERMEDIATE,18.0,True,1,False,False,63.0,0.2857142857142857,1.0,Hard,18.0,1,1.0,0,1,0,0,Good,2.0,1,0,0,45.0,18.0,1
Emilia Romagna Grand Prix,2022,Imola,PER,11,Red Bull Racing,19.0,3.0,2.0,-1.0,5,MEDIUM,1.0,True,1,False,False,63.0,0.30158730158730157,1.0,Hard,18.0,1,2.0,0,1,0,0,Fresh,2.0,1,0,0,44.0,1.0,1
Emilia Romagna Grand Prix,2022,Imola,PER,11,Red Bull Racing,50.0,2.0,2.0,0.0,4,MEDIUM,32.0,True,1,False,False,63.0,0.7936507936507936,1.0,Hard,18.0,1,1.0,0,1,0,0,Worn,2.0,0,0,1,13.0,32.0,0
Emilia Romagna Grand Prix,2022,Imola,PER,11,Red Bull Racing,51.0,2.0,2.0,0.0,5,SOFT,1.0,True,1,False,False,63.0,0.8095238095238095,1.0,Hard,18.0,1,1.0,0,1,0,0,Fresh,1.0,0,0,1,12.0,1.0,0
Emilia Romagna Grand Prix,2022,Imola,NOR,4,McLaren,19.0,4.0,4.0,0.0,4,INTERMEDIATE,19.0,True,1,False,False,63.0,0.30158730158730157,1.0,Hard,18.0,1,3.0,0,0,0,0,Good,2.0,1,0,0,44.0,19.0,1
Emilia Romagna Grand Prix,2022,Imola,NOR,4,McLaren,20.0,3.0,4.0,1.0,5,MEDIUM,1.0,True,1,False,False,63.0,0.31746031746031744,1.0,Hard,18.0,1,2.0,0,1,0,0,Fresh,2.0,1,0,0,43.0,1.0,1
Emilia Romagna Grand Prix,2022,Imola,RUS,63,Mercedes,18.0,5.0,5.0,0.0,4,INTERMEDIATE,18.0,True,1,False,False,63.0,0.2857142857142857,1.0,Hard,18.0,1,4.0,0,0,0,0,Good,2.0,1,0,0,45.0,18.0,1
Emilia Romagna Grand Prix,2022,Imola,RUS,63,Mercedes,19.0,5.0,5.0,0.0,5,MEDIUM,1.0,True,1,False,False,63.0,0.30158730158730157,1.0,Hard,18.0,1,4.0,0,0,0,0,Fresh,2.0,1,0,0,44.0,1.0,1
Emilia Romagna Grand Prix,2022,Imola,BOT,77,Alfa Romeo,18.0,6.0,6.0,0.0,4,INTERMEDIATE,18.0,True,1,False,False,63.0,0.2857142857142857,1.0,Hard,18.0,1,5.0,0,0,1,0,Good,2.0,1,0,0,45.0,18.0,1
Emilia Romagna Grand Prix,2022,Imola,BOT,77,Alfa Romeo,19.0,6.0,6.0,0.0,5,MEDIUM,1.0,True,1,False,False,63.0,0.30158730158730157,1.0,Hard,18.0,1,5.0,0,0,1,0,Fresh,2.0,1,0,0,44.0,1.0,1
Emilia Romagna Grand Prix,2022,Imola,LEC,16,Ferrari,19.0,2.0,3.0,1.0,4,INTERMEDIATE,19.0,True,1,False,False,63.0,0.30158730158730157,1.0,Hard,18.0,1,1.0,0,1,0,0,Good,2.0,1,0,0,44.0,19.0,1
Emilia Romagna Grand Prix,2022,Imola,LEC,16,Ferrari,20.0,2.0,3.0,1.0,5,MEDIUM,1.0,True,1,False,False,63.0,0.31746031746031744,1.0,Hard,18.0,1,1.0,0,1,0,0,Fresh,2.0,1,0,0,43.0,1.0,1
Emilia Romagna Grand Prix,2022,Imola,LEC,16,Ferrari,50.0,3.0,5.0,2.0,3,SOFT,1.0,True,1,False,False,63.0,0.7936507936507936,1.0,Hard,18.0,1,2.0,0,1,0,0,Fresh,1.0,0,0,1,13.0,1.0,0
Emilia Romagna Grand Prix,2022,Imola,LEC,16,Ferrari,53.0,3.0,8.25,5.25,4,SOFT,4.0,True,12,False,True,63.0,0.8412698412698413,0.0,Hard,18.0,1,2.0,0,1,0,0,Fresh,1.0,0,0,1,10.0,4.0,0
Emilia Romagna Grand Prix,2022,Imola,LEC,16,Ferrari,54.0,5.0,8.0,3.0,5,SOFT,1.0,False,1,False,False,63.0,0.8571428571428571,0.0,Hard,18.0,1,4.0,0,0,0,0,Fresh,1.0,0,0,1,9.0,1.0,0
Emilia Romagna Grand Prix,2022,Imola,TSU,22,AlphaTauri,18.0,8.0,9.0,1.0,4,INTERMEDIATE,18.0,True,1,False,False,63.0,0.2857142857142857,1.0,Hard,18.0,1,7.0,0,0,1,0,Good,2.0,1,0,0,45.0,18.0,1
Emilia Romagna Grand Prix,2022,Imola,TSU,22,AlphaTauri,19.0,8.0,9.0,1.0,5,MEDIUM,1.0,True,1,False,False,63.0,0.30158730158730157,1.0,Hard,18.0,1,7.0,0,0,1,0,Fresh,2.0,1,0,0,44.0,1.0,1
Emilia Romagna Grand Prix,2022,Imola,VET,5,Aston Martin,17.0,8.0,7.0,-1.0,4,INTERMEDIATE,17.0,True,1,False,False,63.0,0.2698412698412698,1.0,Hard,18.0,1,7.0,0,0,1,0,Good,2.0,1,0,0,46.0,17.0,1
Emilia Romagna Grand Prix,2022,Imola,VET,5,Aston Martin,18.0,9.0,7.0,-2.0,5,MEDIUM,3.0,False,1,False,False,63.0,0.2857142857142857,1.0,Hard,18.0,1,8.0,0,0,1,0,Fresh,2.0,1,0,0,45.0,3.0,1
Emilia Romagna Grand Prix,2022,Imola,MAG,20,Haas F1 Team,18.0,7.0,8.0,1.0,4,INTERMEDIATE,18.0,True,1,False,False,63.0,0.2857142857142857,1.0,Hard,18.0,1,6.0,0,0,1,0,Good,2.0,1,0,0,45.0,18.0,1
Emilia Romagna Grand Prix,2022,Imola,MAG,20,Haas F1 Team,19.0,7.0,8.0,1.0,5,MEDIUM,3.0,False,1,False,False,63.0,0.30158730158730157,1.0,Hard,18.0,1,6.0,0,0,1,0,Fresh,2.0,1,0,0,44.0,3.0,1
Emilia Romagna Grand Prix,2022,Imola,STR,18,Aston Martin,18.0,10.0,10.0,0.0,4,INTERMEDIATE,18.0,True,1,False,False,63.0,0.2857142857142857,1.0,Hard,18.0,1,9.0,0,0,1,0,Good,2.0,1,0,0,45.0,18.0,1
Emilia Romagna Grand Prix,2022,Imola,STR,18,Aston Martin,19.0,9.0,10.0,1.0,5,MEDIUM,3.0,False,1,False,False,63.0,0.30158730158730157,1.0,Hard,18.0,1,8.0,0,0,1,0,Fresh,2.0,1,0,0,44.0,3.0,1
Emilia Romagna Grand Prix,2022,Imola,ALB,23,Williams,17.0,14.0,12.25,-1.75,4,INTERMEDIATE,17.0,True,1,False,False,63.0,0.2698412698412698,1.0,Hard,18.0,1,13.0,0,0,1,0,Good,2.0,1,0,0,46.0,17.0,1
Emilia Romagna Grand Prix,2022,Imola,ALB,23,Williams,18.0,17.0,12.2,-4.800000000000001,5,MEDIUM,1.0,True,1,False,False,63.0,0.2857142857142857,1.0,Hard,18.0,1,16.0,0,0,0,1,Fresh,2.0,1,0,0,45.0,1.0,1
Emilia Romagna Grand Prix,2022,Imola,GAS,10,AlphaTauri,17.0,13.0,12.75,-0.25,4,INTERMEDIATE,17.0,True,1,False,False,63.0,0.2698412698412698,1.0,Hard,18.0,1,12.0,0,0,1,0,Good,2.0,1,0,0,46.0,17.0,1
Emilia Romagna Grand Prix,2022,Imola,GAS,10,AlphaTauri,18.0,13.0,12.8,-0.1999999999999993,5,MEDIUM,1.0,True,1,False,False,63.0,0.2857142857142857,1.0,Hard,18.0,1,12.0,0,0,1,0,Fresh,2.0,1,0,0,45.0,1.0,1
Emilia Romagna Grand Prix,2022,Imola,HAM,44,Mercedes,18.0,11.0,14.0,3.0,4,INTERMEDIATE,18.0,False,1,False,False,63.0,0.2857142857142857,0.0,Hard,18.0,1,10.0,0,0,1,0,Good,2.0,1,0,0,45.0,18.0,1
Emilia Romagna Grand Prix,2022,Imola,HAM,44,Mercedes,19.0,10.0,14.0,4.0,5,MEDIUM,1.0,True,1,False,False,63.0,0.30158730158730157,0.0,Hard,18.0,1,9.0,0,0,1,0,Fresh,2.0,1,0,0,44.0,1.0,1
Emilia Romagna Grand Prix,2022,Imola,OCO,31,Alpine,18.0,12.0,11.0,-1.0,4,INTERMEDIATE,18.0,True,1,False,False,63.0,0.2857142857142857,1.0,Hard,18.0,1,11.0,0,0,1,0,Good,2.0,1,0,0,45.0,18.0,1
Emilia Romagna Grand Prix,2022,Imola,OCO,31,Alpine,19.0,11.0,11.0,0.0,5,MEDIUM,1.0,True,1,False,False,63.0,0.30158730158730157,1.0,Hard,18.0,1,10.0,0,0,1,0,Fresh,2.0,1,0,0,44.0,1.0,1
Emilia Romagna Grand Prix,2022,Imola,ZHO,24,Alfa Romeo,18.0,15.0,18.0,3.0,4,INTERMEDIATE,18.0,True,1,False,False,63.0,0.2857142857142857,0.0,Hard,18.0,1,14.0,0,0,1,0,Good,2.0,1,0,0,45.0,18.0,1
Emilia Romagna Grand Prix,2022,Imola,ZHO,24,Alfa Romeo,19.0,13.0,17.8,4.800000000000001,5,MEDIUM,1.0,True,1,False,False,63.0,0.30158730158730157,0.0,Hard,18.0,1,12.0,0,0,1,0,Fresh,2.0,1,0,0,44.0,1.0,1
Emilia Romagna Grand Prix,2022,Imola,LAT,6,Williams,18.0,14.0,16.0,2.0,4,INTERMEDIATE,18.0,True,1,False,False,63.0,0.2857142857142857,1.0,Hard,18.0,1,13.0,0,0,1,0,Good,2.0,1,0,0,45.0,18.0,1
Emilia Romagna Grand Prix,2022,Imola,LAT,6,Williams,19.0,12.0,16.0,4.0,5,MEDIUM,1.0,True,1,False,False,63.0,0.30158730158730157,0.0,Hard,18.0,1,11.0,0,0,1,0,Fresh,2.0,1,0,0,44.0,1.0,1
Emilia Romagna Grand Prix,2022,Imola,MSC,47,Haas F1 Team,18.0,16.0,17.0,1.0,4,INTERMEDIATE,18.0,True,1,False,False,63.0,0.2857142857142857,1.0,Hard,18.0,1,15.0,0,0,0,1,Good,2.0,1,0,0,45.0,18.0,1
Emilia Romagna Grand Prix,2022,Imola,MSC,47,Haas F1 Team,19.0,14.0,17.0,3.0,4,MEDIUM,3.0,False,1,False,False,63.0,0.30158730158730157,0.0,Hard,18.0,1,13.0,0,0,1,0,Fresh,2.0,1,0,0,44.0,3.0,1
Emilia Romagna Grand Prix,2022,Imola,MSC,47,Haas F1 Team,52.0,17.0,17.25,0.25,4,MEDIUM,36.0,False,12,False,True,63.0,0.8253968253968254,1.0,Hard,18.0,1,16.0,0,0,0,1,Worn,2.0,0,0,1,11.0,36.0,0
Emilia Romagna Grand Prix,2022,Imola,MSC,47,Haas F1 Team,53.0,17.0,17.2,0.1999999999999993,5,SOFT,1.0,True,1,False,False,63.0,0.8412698412698413,1.0,Hard,18.0,1,16.0,0,0,0,1,Fresh,1.0,0,0,1,10.0,1.0,0
Emilia Romagna Grand Prix,2022,Imola,RIC,3,McLaren,16.0,18.0,15.75,-2.25,4,INTERMEDIATE,16.0,False,1,False,False,63.0,0.25396825396825395,1.0,Hard,18.0,1,17.0,0,0,0,1,Good,2.0,1,0,0,47.0,16.0,1
Emilia Romagna Grand Prix,2022,Imola,RIC,3,McLaren,17.0,18.0,15.6,-2.4000000000000004,5,MEDIUM,1.0,True,1,False,False,63.0,0.2698412698412698,1.0,Hard,18.0,1,17.0,0,0,0,1,Fresh,2.0,1,0,0,46.0,1.0,1
Emilia Romagna Grand Prix,2022,Imola,RIC,3,McLaren,30.0,15.0,18.0,3.0,4,MEDIUM,14.0,True,1,False,False,63.0,0.47619047619047616,0.0,Hard,18.0,1,14.0,0,0,1,0,Good,2.0,0,1,0,33.0,14.0,1
Emilia Romagna Grand Prix,2022,Imola,RIC,3,McLaren,31.0,15.0,18.0,3.0,5,HARD,1.0,True,1,False,False,63.0,0.49206349206349204,0.0,Hard,18.0,1,14.0,0,0,1,0,Fresh,3.0,0,1,0,32.0,1.0,1
Miami Grand Prix,2022,Miami,VER,1,Red Bull Racing,26.0,1.0,1.0,0.0,4,MEDIUM,26.0,True,1,False,False,57.0,0.45614035087719296,1.0,Medium,18.0,2,0.0,1,1,0,0,Worn,2.0,0,1,0,31.0,26.0,1
Miami Grand Prix,2022,Miami,VER,1,Red Bull Racing,27.0,1.0,1.0,0.0,5,HARD,1.0,True,1,False,False,57.0,0.47368421052631576,1.0,Medium,18.0,2,0.0,1,1,0,0,Fresh,3.0,0,1,0,30.0,1.0,1
Miami Grand Prix,2022,Miami,GAS,10,AlphaTauri,16.0,7.0,10.25,3.25,4,MEDIUM,16.0,True,1,False,False,57.0,0.2807017543859649,0.0,Medium,18.0,2,6.0,0,0,1,0,Good,2.0,1,0,0,41.0,16.0,1
Miami Grand Prix,2022,Miami,GAS,10,AlphaTauri,17.0,7.0,10.2,3.1999999999999993,5,HARD,1.0,True,1,False,False,57.0,0.2982456140350877,0.0,Medium,18.0,2,6.0,0,0,1,0,Fresh,3.0,1,0,0,40.0,1.0,1
Miami Grand Prix,2022,Miami,PER,11,Red Bull Racing,27.0,3.0,4.0,1.0,4,MEDIUM,27.0,True,1,False,False,57.0,0.47368421052631576,1.0,Medium,18.0,2,2.0,0,1,0,0,Worn,2.0,0,1,0,30.0,27.0,1
Miami Grand Prix,2022,Miami,PER,11,Red Bull Racing,28.0,4.0,4.0,0.0,5,HARD,1.0,True,1,False,False,57.0,0.49122807017543857,1.0,Medium,18.0,2,3.0,0,0,0,0,Fresh,3.0,0,1,0,29.0,1.0,1
Miami Grand Prix,2022,Miami,ALO,14,Alpine,15.0,8.0,11.5,3.5,4,MEDIUM,15.0,True,1,False,False,57.0,0.2631578947368421,0.0,Medium,18.0,2,7.0,0,0,1,0,Good,2.0,1,0,0,42.0,15.0,1
Miami Grand Prix,2022,Miami,ALO,14,Alpine,16.0,9.0,11.4,2.4000000000000004,5,HARD,2.0,False,1,False,False,57.0,0.2807017543859649,0.0,Medium,18.0,2,8.0,0,0,1,0,Fresh,3.0,1,0,0,41.0,2.0,1
Miami Grand Prix,2022,Miami,LEC,16,Ferrari,24.0,2.0,2.75,0.75,4,MEDIUM,24.0,True,1,False,False,57.0,0.42105263157894735,1.0,Medium,18.0,2,1.0,0,1,0,0,Good,2.0,0,1,0,33.0,24.0,1
Miami Grand Prix,2022,Miami,LEC,16,Ferrari,25.0,3.0,2.6,-0.3999999999999999,5,HARD,1.0,True,1,False,False,57.0,0.43859649122807015,1.0,Medium,18.0,2,2.0,0,1,0,0,Fresh,3.0,0,1,0,32.0,1.0,1
Miami Grand Prix,2022,Miami,MAG,20,Haas F1 Team,12.0,10.0,16.5,6.5,4,MEDIUM,12.0,True,1,False,False,57.0,0.21052631578947367,0.0,Medium,18.0,2,9.0,0,0,1,0,Good,2.0,1,0,0,45.0,12.0,0
Miami Grand Prix,2022,Miami,MAG,20,Haas F1 Team,13.0,13.0,16.2,3.1999999999999993,5,HARD,1.0,True,1,False,False,57.0,0.22807017543859648,0.0,Medium,18.0,2,12.0,0,0,1,0,Fresh,3.0,1,0,0,44.0,1.0,0
Miami Grand Prix,2022,Miami,TSU,22,AlphaTauri,11.0,13.0,19.0,6.0,4,MEDIUM,11.0,True,1,False,False,57.0,0.19298245614035087,0.0,Medium,18.0,2,12.0,0,0,1,0,Good,2.0,1,0,0,46.0,11.0,0
Miami Grand Prix,2022,Miami,TSU,22,AlphaTauri,12.0,16.0,18.8,2.8000000000000007,5,HARD,1.0,True,1,False,False,57.0,0.21052631578947367,0.0,Medium,18.0,2,15.0,0,0,0,1,Fresh,3.0,1,0,0,45.0,1.0,0
Miami Grand Prix,2022,Miami,ALB,23,Williams,16.0,12.0,17.75,5.75,4,MEDIUM,16.0,True,1,False,False,57.0,0.2807017543859649,0.0,Medium,18.0,2,11.0,0,0,1,0,Good,2.0,1,0,0,41.0,16.0,1
Miami Grand Prix,2022,Miami,ALB,23,Williams,17.0,12.0,17.6,5.600000000000001,5,HARD,1.0,True,1,False,False,57.0,0.2982456140350877,0.0,Medium,18.0,2,11.0,0,0,1,0,Fresh,3.0,1,0,0,40.0,1.0,1
Miami Grand Prix,2022,Miami,RIC,3,McLaren,30.0,8.0,17.0,9.0,4,MEDIUM,30.0,True,1,False,False,57.0,0.5263157894736842,0.0,Medium,18.0,2,7.0,0,0,1,0,Worn,2.0,0,1,0,27.0,30.0,1
Miami Grand Prix,2022,Miami,RIC,3,McLaren,31.0,10.0,17.0,7.0,5,HARD,1.0,True,1,False,False,57.0,0.543859649122807,0.0,Medium,18.0,2,9.0,0,0,1,0,Fresh,3.0,0,1,0,26.0,1.0,1
Miami Grand Prix,2022,Miami,NOR,4,McLaren,18.0,7.0,16.0,9.0,4,MEDIUM,18.0,True,1,False,False,57.0,0.3157894736842105,0.0,Medium,18.0,2,6.0,0,0,1,0,Good,2.0,1,0,0,39.0,18.0,1
Miami Grand Prix,2022,Miami,NOR,4,McLaren,19.0,8.0,16.0,8.0,5,HARD,1.0,True,12,False,True,57.0,0.3333333333333333,0.0,Medium,18.0,2,7.0,0,0,1,0,Fresh,3.0,0,1,0,38.0,1.0,1
Miami Grand Prix,2022,Miami,HAM,44,Mercedes,22.0,6.0,7.0,1.0,4,MEDIUM,22.0,True,1,False,False,57.0,0.38596491228070173,1.0,Medium,18.0,2,5.0,0,0,1,0,Good,2.0,0,1,0,35.0,22.0,1
Miami Grand Prix,2022,Miami,HAM,44,Mercedes,23.0,6.0,7.0,1.0,5,HARD,1.0,True,1,False,False,57.0,0.40350877192982454,1.0,Medium,18.0,2,5.0,0,0,1,0,Fresh,3.0,0,1,0,34.0,1.0,1
Miami Grand Prix,2022,Miami,MSC,47,Haas F1 Team,14.0,10.0,16.25,6.25,4,MEDIUM,14.0,True,1,False,False,57.0,0.24561403508771928,0.0,Medium,18.0,2,9.0,0,0,1,0,Good,2.0,1,0,0,43.0,14.0,0
Miami Grand Prix,2022,Miami,MSC,47,Haas F1 Team,15.0,12.0,16.0,4.0,5,HARD,1.0,True,1,False,False,57.0,0.2631578947368421,0.0,Medium,18.0,2,11.0,0,0,1,0,Fresh,3.0,1,0,0,42.0,1.0,1
Miami Grand Prix,2022,Miami,SAI,55,Ferrari,27.0,2.0,3.0,1.0,4,MEDIUM,27.0,True,1,False,False,57.0,0.47368421052631576,1.0,Medium,18.0,2,1.0,0,1,0,0,Worn,2.0,0,1,0,30.0,27.0,1
Miami Grand Prix,2022,Miami,SAI,55,Ferrari,28.0,1.0,3.0,2.0,5,HARD,1.0,True,1,False,False,57.0,0.49122807017543857,1.0,Medium,18.0,2,0.0,1,1,0,0,Fresh,3.0,0,1,0,29.0,1.0,1
Miami Grand Prix,2022,Miami,LAT,6,Williams,34.0,19.0,19.0,0.0,3,HARD,34.0,True,1,False,False,57.0,0.5964912280701754,1.0,Medium,18.0,2,18.0,0,0,0,1,Worn,3.0,0,1,0,23.0,34.0,1
Miami Grand Prix,2022,Miami,LAT,6,Williams,35.0,19.0,19.0,0.0,3,MEDIUM,1.0,True,1,False,False,57.0,0.6140350877192983,1.0,Medium,18.0,2,18.0,0,0,0,1,Fresh,2.0,0,1,0,22.0,1.0,1
Miami Grand Prix,2022,Miami,BOT,77,Alfa Romeo,26.0,5.0,6.0,1.0,4,MEDIUM,26.0,True,1,False,False,57.0,0.45614035087719296,1.0,Medium,18.0,2,4.0,0,0,0,0,Worn,2.0,0,1,0,31.0,26.0,1
Miami Grand Prix,2022,Miami,BOT,77,Alfa Romeo,27.0,5.0,6.0,1.0,5,HARD,1.0,True,1,False,False,57.0,0.47368421052631576,1.0,Medium,18.0,2,4.0,0,0,0,0,Fresh,3.0,0,1,0,30.0,1.0,1
Spanish Grand Prix,2022,Barcelona,VER,1,Red Bull Racing,13.0,3.0,3.75,0.75,4,SOFT,16.0,False,1,False,False,66.0,0.19696969696969696,1.0,Medium,20.0,2,2.0,0,1,0,0,Good,1.0,1,0,0,53.0,16.0,0
Spanish Grand Prix,2022,Barcelona,VER,1,Red Bull Racing,14.0,4.0,3.6,-0.3999999999999999,5,MEDIUM,1.0,True,1,False,False,66.0,0.21212121212121213,1.0,Medium,20.0,2,3.0,0,0,0,0,Fresh,2.0,1,0,0,52.0,1.0,0
Spanish Grand Prix,2022,Barcelona,VER,1,Red Bull Racing,28.0,2.0,3.25,1.25,4,MEDIUM,15.0,True,1,False,False,66.0,0.42424242424242425,1.0,Medium,20.0,2,1.0,0,1,0,0,Good,2.0,0,1,0,38.0,15.0,1
Spanish Grand Prix,2022,Barcelona,VER,1,Red Bull Racing,29.0,3.0,3.2,0.20000000000000018,5,SOFT,4.0,False,1,False,False,66.0,0.4393939393939394,1.0,Medium,20.0,2,2.0,0,1,0,0,Fresh,1.0,0,1,0,37.0,4.0,1
Spanish Grand Prix,2022,Barcelona,VER,1,Red Bull Racing,44.0,1.0,1.75,0.75,4,SOFT,19.0,False,1,False,False,66.0,0.6666666666666666,1.0,Medium,20.0,2,0.0,1,1,0,0,Good,1.0,0,1,0,22.0,19.0,1
Spanish Grand Prix,2022,Barcelona,VER,1,Red Bull Racing,45.0,1.0,1.6,0.6000000000000001,5,MEDIUM,1.0,True,1,False,False,66.0,0.6818181818181818,1.0,Medium,20.0,2,0.0,1,1,0,0,Fresh,2.0,0,0,1,21.0,1.0,1
Spanish Grand Prix,2022,Barcelona,PER,11,Red Bull Racing,17.0,2.0,4.0,2.0,4,SOFT,20.0,False,1,False,False,66.0,0.25757575757575757,1.0,Medium,20.0,2,1.0,0,1,0,0,Good,1.0,1,0,0,49.0,20.0,1
Spanish Grand Prix,2022,Barcelona,PER,11,Red Bull Racing,18.0,2.0,4.0,2.0,5,MEDIUM,1.0,True,1,False,False,66.0,0.2727272727272727,1.0,Medium,20.0,2,1.0,0,1,0,0,Fresh,2.0,1,0,0,48.0,1.0,1
Spanish Grand Prix,2022,Barcelona,PER,11,Red Bull Racing,37.0,1.0,2.0,1.0,4,MEDIUM,20.0,True,1,False,False,66.0,0.5606060606060606,1.0,Medium,20.0,2,0.0,1,1,0,0,Good,2.0,0,1,0,29.0,20.0,1
Spanish Grand Prix,2022,Barcelona,PER,11,Red Bull Racing,38.0,1.0,2.0,1.0,5,MEDIUM,1.0,True,1,False,False,66.0,0.5757575757575758,1.0,Medium,20.0,2,0.0,1,1,0,0,Fresh,2.0,0,1,0,28.0,1.0,1
Spanish Grand Prix,2022,Barcelona,PER,11,Red Bull Racing,53.0,2.0,2.0,0.0,4,MEDIUM,16.0,True,1,False,False,66.0,0.803030303030303,1.0,Medium,20.0,2,1.0,0,1,0,0,Good,2.0,0,0,1,13.0,16.0,0
Spanish Grand Prix,2022,Barcelona,PER,11,Red Bull Racing,54.0,2.0,2.0,0.0,5,SOFT,4.0,False,1,False,False,66.0,0.8181818181818182,1.0,Medium,20.0,2,1.0,0,1,0,0,Fresh,1.0,0,0,1,12.0,4.0,0
Spanish Grand Prix,2022,Barcelona,RUS,63,Mercedes,13.0,2.0,2.75,0.75,4,SOFT,16.0,False,1,False,False,66.0,0.19696969696969696,1.0,Medium,20.0,2,1.0,0,1,0,0,Good,1.0,1,0,0,53.0,16.0,0
Spanish Grand Prix,2022,Barcelona,RUS,63,Mercedes,14.0,3.0,2.6,-0.3999999999999999,5,MEDIUM,1.0,True,1,False,False,66.0,0.21212121212121213,1.0,Medium,20.0,2,2.0,0,1,0,0,Fresh,2.0,1,0,0,52.0,1.0,0
Spanish Grand Prix,2022,Barcelona,RUS,63,Mercedes,36.0,2.0,3.0,1.0,4,MEDIUM,23.0,True,1,False,False,66.0,0.5454545454545454,1.0,Medium,20.0,2,1.0,0,1,0,0,Good,2.0,0,1,0,30.0,23.0,1
Spanish Grand Prix,2022,Barcelona,RUS,63,Mercedes,37.0,3.0,3.0,0.0,5,MEDIUM,1.0,True,1,False,False,66.0,0.5606060606060606,1.0,Medium,20.0,2,2.0,0,1,0,0,Fresh,2.0,0,1,0,29.0,1.0,1
Spanish Grand Prix,2022,Barcelona,RUS,63,Mercedes,51.0,3.0,3.0,0.0,4,MEDIUM,15.0,True,1,False,False,66.0,0.7727272727272727,1.0,Medium,20.0,2,2.0,0,1,0,0,Good,2.0,0,0,1,15.0,15.0,0
