PositionBefore,PositionGapToLeader,IsLeader,IsTopThree,IsMidfield,IsBackmarker,TyreLife,Compound_Numeric,FreshTyre,RaceProgress,EarlyRace,MidRace,LateRace,LapsToEnd,OvertakingDifficulty_Numeric,PitLossSeconds,EstimatedStintLength,InTypicalPitWindow,Year
16.0,15.0,0,0,0,1,1.0,2.0,True,0.10344827586206896,1,0,0,26.0,1,21.0,1.0,0,2022
16.0,15.0,0,0,0,1,3.0,2.0,True,0.1724137931034483,1,0,0,24.0,1,21.0,3.0,0,2022
18.0,17.0,0,0,0,1,1.0,2.0,True,0.20689655172413793,1,0,0,23.0,1,21.0,1.0,0,2022
15.0,14.0,0,0,1,0,1.0,2.0,True,0.10344827586206896,1,0,0,26.0,1,21.0,1.0,0,2022
15.0,14.0,0,0,1,0,3.0,2.0,True,0.1724137931034483,1,0,0,24.0,1,21.0,3.0,0,2022
17.0,16.0,0,0,0,1,1.0,2.0,True,0.20689655172413793,1,0,0,23.0,1,21.0,1.0,0,2022
7.0,6.0,0,0,1,0,1.0,2.0,True,0.10344827586206896,1,0,0,26.0,1,21.0,1.0,0,2022
7.0,6.0,0,0,1,0,5.0,2.0,True,0.2413793103448276,1,0,0,22.0,1,21.0,5.0,0,2022
7.0,6.0,0,0,1,0,3.0,2.0,False,0.27586206896551724,1,0,0,21.0,1,21.0,3.0,0,2022
14.0,13.0,0,0,1,0,1.0,2.0,True,0.10344827586206896,1,0,0,26.0,1,21.0,1.0,0,2022
14.0,13.0,0,0,1,0,4.0,2.0,True,0.20689655172413793,1,0,0,23.0,1,21.0,4.0,0,2022
16.0,15.0,0,0,0,1,1.0,2.0,True,0.2413793103448276,1,0,0,22.0,1,21.0,1.0,0,2022
1.0,0.0,1,1,0,0,13.0,2.0,True,0.23214285714285715,1,0,0,43.0,3,19.0,13.0,0,2022
1.0,0.0,1,1,0,0,1.0,3.0,True,0.25,1,0,0,42.0,3,19.0,1.0,0,2022
1.0,0.0,1,1,0,0,22.0,3.0,True,0.625,0,1,0,21.0,3,19.0,22.0,1,2022
1.0,0.0,1,1,0,0,1.0,2.0,True,0.6428571428571429,0,1,0,20.0,3,19.0,1.0,1,2022
8.0,7.0,0,0,1,0,11.0,2.0,True,0.19642857142857142,1,0,0,45.0,3,19.0,11.0,0,2022
8.0,7.0,0,0,1,0,2.0,3.0,False,0.21428571428571427,1,0,0,44.0,3,19.0,2.0,0,2022
7.0,6.0,0,0,1,0,22.0,3.0,False,0.5714285714285714,0,1,0,24.0,3,19.0,22.0,1,2022
7.0,6.0,0,0,1,0,2.0,3.0,False,0.5892857142857143,0,1,0,23.0,3,19.0,2.0,1,2022
1.0,0.0,1,1,0,0,24.0,3.0,True,0.6785714285714286,0,0,1,18.0,3,19.0,24.0,1,2022
1.0,0.0,1,1,0,0,1.0,2.0,True,0.6964285714285714,0,0,1,17.0,3,19.0,1.0,1,2022
3.0,2.0,0,1,0,0,17.0,3.0,True,0.625,0,1,0,21.0,3,19.0,17.0,1,2022
2.0,1.0,0,1,0,0,1.0,2.0,True,0.6428571428571429,0,1,0,20.0,3,19.0,1.0,1,2022
13.0,12.0,0,0,1,0,10.0,2.0,True,0.17857142857142858,1,0,0,46.0,3,19.0,10.0,0,2022
12.0,11.0,0,0,1,0,1.0,2.0,True,0.19642857142857142,1,0,0,45.0,3,19.0,1.0,0,2022
8.0,7.0,0,0,1,0,23.0,2.0,True,0.5892857142857143,0,1,0,23.0,3,19.0,23.0,1,2022
7.0,6.0,0,0,1,0,1.0,3.0,True,0.6071428571428571,0,1,0,22.0,3,19.0,1.0,1,2022
12.0,11.0,0,0,1,0,9.0,2.0,True,0.16071428571428573,1,0,0,47.0,3,19.0,9.0,0,2022
12.0,11.0,0,0,1,0,1.0,2.0,True,0.17857142857142858,1,0,0,46.0,3,19.0,1.0,0,2022
14.0,13.0,0,0,1,0,9.0,2.0,True,0.16071428571428573,1,0,0,47.0,3,19.0,9.0,0,2022
14.0,13.0,0,0,1,0,1.0,3.0,True,0.17857142857142858,1,0,0,46.0,3,19.0,1.0,0,2022
15.0,14.0,0,0,1,0,10.0,2.0,True,0.17857142857142858,1,0,0,46.0,3,19.0,10.0,0,2022
13.0,12.0,0,0,1,0,1.0,3.0,True,0.19642857142857142,1,0,0,45.0,3,19.0,1.0,0,2022
12.0,11.0,0,0,1,0,25.0,3.0,True,0.625,0,1,0,21.0,3,19.0,25.0,1,2022
11.0,10.0,0,0,1,0,1.0,3.0,True,0.6428571428571429,0,1,0,20.0,3,19.0,1.0,1,2022
8.0,7.0,0,0,1,0,27.0,3.0,True,0.8035714285714286,0,0,1,11.0,3,19.0,27.0,0,2022
9.0,8.0,0,0,1,0,1.0,2.0,True,0.8214285714285714,0,0,1,10.0,3,19.0,1.0,0,2022
8.0,7.0,0,0,1,0,20.0,3.0,True,0.6071428571428571,0,1,0,22.0,3,19.0,20.0,1,2022
7.0,6.0,0,0,1,0,1.0,3.0,True,0.625,0,1,0,21.0,3,19.0,1.0,1,2022
2.0,1.0,0,1,0,0,12.0,2.0,True,0.21428571428571427,1,0,0,44.0,3,19.0,12.0,0,2022
2.0,1.0,0,1,0,0,1.0,3.0,True,0.23214285714285715,1,0,0,43.0,3,19.0,1.0,0,2022
2.0,1.0,0,1,0,0,22.0,3.0,True,0.6071428571428571,0,1,0,22.0,3,19.0,22.0,1,2022
2.0,1.0,0,1,0,0,1.0,3.0,True,0.625,0,1,0,21.0,3,19.0,1.0,1,2022
10.0,9.0,0,0,1,0,15.0,2.0,True,0.5892857142857143,0,1,0,23.0,3,19.0,15.0,1,2022
9.0,8.0,0,0,1,0,1.0,3.0,True,0.6071428571428571,0,1,0,22.0,3,19.0,1.0,1,2022
1.0,0.0,1,1,0,0,24.0,2.0,False,0.7321428571428571,0,0,1,15.0,3,19.0,24.0,1,2022
2.0,1.0,0,1,0,0,2.0,3.0,False,0.75,0,0,1,14.0,3,19.0,2.0,1,2022
15.0,14.0,0,0,1,0,5.0,2.0,True,0.08928571428571429,1,0,0,51.0,3,19.0,5.0,0,2022
19.0,18.0,0,0,0,1,1.0,2.0,True,0.10714285714285714,1,0,0,50.0,3,19.0,1.0,0,2022
3.0,2.0,0,1,0,0,13.0,2.0,True,0.23214285714285715,1,0,0,43.0,3,19.0,13.0,0,2022
2.0,1.0,0,1,0,0,1.0,3.0,True,0.25,1,0,0,42.0,3,19.0,1.0,0,2022
4.0,3.0,0,0,0,0,23.0,3.0,True,0.6428571428571429,0,1,0,20.0,3,19.0,23.0,1,2022
2.0,1.0,0,1,0,0,1.0,3.0,True,0.6607142857142857,0,1,0,19.0,3,19.0,1.0,1,2022
10.0,9.0,0,0,1,0,10.0,2.0,True,0.17857142857142858,1,0,0,46.0,3,19.0,10.0,0,2022
10.0,9.0,0,0,1,0,1.0,3.0,True,0.19642857142857142,1,0,0,45.0,3,19.0,1.0,0,2022
1.0,0.0,1,1,0,0,28.0,1.0,False,0.352112676056338,0,1,0,46.0,2,20.0,28.0,1,2022
2.0,1.0,0,1,0,0,1.0,2.0,True,0.36619718309859156,0,1,0,45.0,2,20.0,1.0,1,2022
12.0,11.0,0,0,1,0,40.0,2.0,True,0.5633802816901409,0,1,0,31.0,2,20.0,40.0,1,2022
14.0,13.0,0,0,1,0,1.0,1.0,True,0.5774647887323944,0,1,0,30.0,2,20.0,1.0,1,2022
3.0,2.0,0,1,0,0,26.0,1.0,False,0.323943661971831,1,0,0,48.0,2,20.0,26.0,1,2022
4.0,3.0,0,0,0,0,1.0,2.0,True,0.3380281690140845,0,1,0,47.0,2,20.0,1.0,1,2022
5.0,4.0,0,0,0,0,40.0,2.0,True,0.5633802816901409,0,1,0,31.0,2,20.0,40.0,1,2022
7.0,6.0,0,0,1,0,1.0,3.0,True,0.5774647887323944,0,1,0,30.0,2,20.0,1.0,1,2022
6.0,5.0,0,0,1,0,30.0,1.0,False,0.39436619718309857,0,1,0,43.0,2,20.0,30.0,1,2022
6.0,5.0,0,0,1,0,1.0,2.0,True,0.4084507042253521,0,1,0,42.0,2,20.0,1.0,1,2022
16.0,15.0,0,0,0,1,18.0,2.0,False,0.23943661971830985,1,0,0,54.0,2,20.0,18.0,1,2022
17.0,16.0,0,0,0,1,1.0,1.0,False,0.2535211267605634,1,0,0,53.0,2,20.0,1.0,1,2022
15.0,14.0,0,0,1,0,23.0,1.0,False,0.5633802816901409,0,1,0,31.0,2,20.0,23.0,1,2022
16.0,15.0,0,0,0,1,1.0,1.0,True,0.5774647887323944,0,1,0,30.0,2,20.0,1.0,1,2022
18.0,17.0,0,0,0,1,38.0,2.0,True,0.5352112676056338,0,1,0,33.0,2,20.0,38.0,1,2022
18.0,17.0,0,0,0,1,4.0,1.0,False,0.5492957746478874,0,1,0,32.0,2,20.0,4.0,1,2022
11.0,10.0,0,0,1,0,29.0,1.0,True,0.4084507042253521,0,1,0,42.0,2,20.0,29.0,1,2022
12.0,11.0,0,0,1,0,1.0,2.0,True,0.4225352112676056,0,1,0,41.0,2,20.0,1.0,1,2022
14.0,13.0,0,0,1,0,38.0,2.0,True,0.5352112676056338,0,1,0,33.0,2,20.0,38.0,1,2022
16.0,15.0,0,0,0,1,1.0,1.0,True,0.5492957746478874,0,1,0,32.0,2,20.0,1.0,1,2022
9.0,8.0,0,0,1,0,45.0,2.0,True,0.6338028169014085,0,1,0,26.0,2,20.0,45.0,1,2022
11.0,10.0,0,0,1,0,1.0,1.0,True,0.647887323943662,0,1,0,25.0,2,20.0,1.0,1,2022
7.0,6.0,0,0,1,0,44.0,2.0,True,0.6197183098591549,0,1,0,27.0,2,20.0,44.0,1,2022
8.0,7.0,0,0,1,0,1.0,1.0,True,0.6338028169014085,0,1,0,26.0,2,20.0,1.0,1,2022
7.0,6.0,0,0,1,0,33.0,2.0,True,0.4647887323943662,0,1,0,38.0,2,20.0,33.0,1,2022
8.0,7.0,0,0,1,0,1.0,3.0,True,0.4788732394366197,0,1,0,37.0,2,20.0,1.0,1,2022
8.0,7.0,0,0,1,0,31.0,2.0,True,0.43661971830985913,0,1,0,40.0,2,20.0,31.0,1,2022
10.0,9.0,0,0,1,0,1.0,3.0,True,0.4507042253521127,0,1,0,39.0,2,20.0,1.0,1,2022
1.0,0.0,1,1,0,0,29.0,2.0,True,0.4084507042253521,0,1,0,42.0,2,20.0,29.0,1,2022
1.0,0.0,1,1,0,0,1.0,3.0,True,0.4225352112676056,0,1,0,41.0,2,20.0,1.0,1,2022
17.0,16.0,0,0,0,1,29.0,1.0,False,0.3380281690140845,0,1,0,47.0,2,20.0,29.0,1,2022
18.0,17.0,0,0,0,1,1.0,2.0,True,0.352112676056338,0,1,0,46.0,2,20.0,1.0,1,2022
11.0,10.0,0,0,1,0,38.0,1.0,True,0.5352112676056338,0,1,0,33.0,2,20.0,38.0,1,2022
13.0,12.0,0,0,1,0,2.0,2.0,False,0.5492957746478874,0,1,0,32.0,2,20.0,2.0,1,2022
4.0,3.0,0,0,0,0,32.0,1.0,False,0.4084507042253521,0,1,0,42.0,2,20.0,32.0,1,2022
5.0,4.0,0,0,0,0,1.0,2.0,True,0.4225352112676056,0,1,0,41.0,2,20.0,1.0,1,2022
18.0,17.0,0,0,0,1,23.0,1.0,True,0.323943661971831,1,0,0,48.0,2,20.0,23.0,1,2022
19.0,18.0,0,0,0,1,1.0,3.0,True,0.3380281690140845,0,1,0,47.0,2,20.0,1.0,1,2022
19.0,18.0,0,0,0,1,29.0,3.0,True,0.7323943661971831,0,0,1,19.0,2,20.0,29.0,1,2022
19.0,18.0,0,0,0,1,1.0,1.0,True,0.7464788732394366,0,0,1,18.0,2,20.0,1.0,1,2022
1.0,0.0,1,1,0,0,34.0,2.0,True,0.4788732394366197,0,1,0,37.0,2,20.0,34.0,1,2022
1.0,0.0,1,1,0,0,1.0,3.0,True,0.49295774647887325,0,1,0,36.0,2,20.0,1.0,1,2022
7.0,6.0,0,0,1,0,39.0,2.0,True,0.5492957746478874,0,1,0,32.0,2,20.0,39.0,1,2022
8.0,7.0,0,0,1,0,1.0,3.0,False,0.5633802816901409,0,1,0,31.0,2,20.0,1.0,1,2022
3.0,2.0,0,1,0,0,7.0,1.0,True,0.09859154929577464,1,0,0,64.0,2,19.0,7.0,0,2022
17.0,16.0,0,0,0,1,1.0,2.0,True,0.11267605633802817,1,0,0,63.0,2,19.0,1.0,0,2022
12.0,11.0,0,0,1,0,16.0,2.0,True,0.323943661971831,1,0,0,48.0,2,19.0,16.0,1,2022
14.0,13.0,0,0,1,0,8.0,1.0,False,0.3380281690140845,0,1,0,47.0,2,19.0,8.0,1,2022
6.0,5.0,0,0,1,0,19.0,1.0,True,0.2676056338028169,1,0,0,52.0,2,19.0,19.0,1,2022
8.0,7.0,0,0,1,0,1.0,2.0,True,0.28169014084507044,1,0,0,51.0,2,19.0,1.0,1,2022
9.0,8.0,0,0,1,0,16.0,2.0,True,0.49295774647887325,0,1,0,36.0,2,19.0,16.0,1,2022
10.0,9.0,0,0,1,0,6.0,1.0,False,0.5070422535211268,0,1,0,35.0,2,19.0,6.0,1,2022
2.0,1.0,0,1,0,0,23.0,1.0,True,0.323943661971831,1,0,0,48.0,2,19.0,23.0,1,2022
2.0,1.0,0,1,0,0,1.0,2.0,True,0.3380281690140845,0,1,0,47.0,2,19.0,1.0,1,2022
3.0,2.0,0,1,0,0,24.0,2.0,True,0.6619718309859155,0,1,0,24.0,2,19.0,24.0,1,2022
3.0,2.0,0,1,0,0,1.0,2.0,True,0.676056338028169,0,0,1,23.0,2,19.0,1.0,1,2022
12.0,11.0,0,0,1,0,14.0,2.0,True,0.19718309859154928,1,0,0,57.0,2,19.0,14.0,0,2022
13.0,12.0,0,0,1,0,1.0,2.0,True,0.2112676056338028,1,0,0,56.0,2,19.0,1.0,1,2022
5.0,4.0,0,0,0,0,21.0,2.0,True,0.49295774647887325,0,1,0,36.0,2,19.0,21.0,1,2022
7.0,6.0,0,0,1,0,1.0,2.0,True,0.5070422535211268,0,1,0,35.0,2,19.0,1.0,1,2022
6.0,5.0,0,0,1,0,7.0,2.0,True,0.09859154929577464,1,0,0,64.0,2,19.0,7.0,0,2022
18.0,17.0,0,0,0,1,1.0,2.0,True,0.11267605633802817,1,0,0,63.0,2,19.0,1.0,0,2022
16.0,15.0,0,0,0,1,14.0,2.0,True,0.29577464788732394,1,0,0,50.0,2,19.0,14.0,1,2022
16.0,15.0,0,0,0,1,1.0,1.0,True,0.30985915492957744,1,0,0,49.0,2,19.0,1.0,1,2022
8.0,7.0,0,0,1,0,23.0,1.0,True,0.6197183098591549,0,1,0,27.0,2,19.0,23.0,1,2022
10.0,9.0,0,0,1,0,2.0,1.0,False,0.6338028169014085,0,1,0,26.0,2,19.0,2.0,1,2022
5.0,4.0,0,0,0,0,30.0,2.0,False,0.4084507042253521,0,1,0,42.0,2,19.0,30.0,1,2022
7.0,6.0,0,0,1,0,2.0,2.0,False,0.4225352112676056,0,1,0,41.0,2,19.0,2.0,1,2022
13.0,12.0,0,0,1,0,20.0,2.0,True,0.28169014084507044,1,0,0,51.0,2,19.0,20.0,1,2022
13.0,12.0,0,0,1,0,1.0,1.0,True,0.29577464788732394,1,0,0,50.0,2,19.0,1.0,1,2022
14.0,13.0,0,0,1,0,20.0,1.0,True,0.5633802816901409,0,1,0,31.0,2,19.0,20.0,1,2022
16.0,15.0,0,0,0,1,1.0,1.0,True,0.5774647887323944,0,1,0,30.0,2,19.0,1.0,1,2022
11.0,10.0,0,0,1,0,21.0,2.0,True,0.352112676056338,0,1,0,46.0,2,19.0,21.0,1,2022
11.0,10.0,0,0,1,0,1.0,2.0,True,0.36619718309859156,0,1,0,45.0,2,19.0,1.0,1,2022
14.0,13.0,0,0,1,0,22.0,2.0,True,0.6619718309859155,0,1,0,24.0,2,19.0,22.0,1,2022
15.0,14.0,0,0,1,0,1.0,2.0,True,0.676056338028169,0,0,1,23.0,2,19.0,1.0,1,2022
12.0,11.0,0,0,1,0,16.0,1.0,False,0.22535211267605634,1,0,0,55.0,2,19.0,16.0,1,2022
12.0,11.0,0,0,1,0,1.0,2.0,True,0.23943661971830985,1,0,0,54.0,2,19.0,1.0,1,2022
10.0,9.0,0,0,1,0,21.0,2.0,True,0.5211267605633803,0,1,0,34.0,2,19.0,21.0,1,2022
12.0,11.0,0,0,1,0,1.0,1.0,True,0.5352112676056338,0,1,0,33.0,2,19.0,1.0,1,2022
7.0,6.0,0,0,1,0,24.0,1.0,True,0.3380281690140845,0,1,0,47.0,2,19.0,24.0,1,2022
8.0,7.0,0,0,1,0,1.0,2.0,True,0.352112676056338,0,1,0,46.0,2,19.0,1.0,1,2022
5.0,4.0,0,0,0,0,23.0,2.0,True,0.6619718309859155,0,1,0,24.0,2,19.0,23.0,1,2022
5.0,4.0,0,0,0,0,4.0,1.0,False,0.676056338028169,0,0,1,23.0,2,19.0,4.0,1,2022
5.0,4.0,0,0,0,0,24.0,1.0,True,0.3380281690140845,0,1,0,47.0,2,19.0,24.0,1,2022
6.0,5.0,0,0,1,0,1.0,2.0,True,0.352112676056338,0,1,0,46.0,2,19.0,1.0,1,2022
8.0,7.0,0,0,1,0,21.0,2.0,True,0.6338028169014085,0,1,0,26.0,2,19.0,21.0,1,2022
10.0,9.0,0,0,1,0,7.0,1.0,False,0.647887323943662,0,1,0,25.0,2,19.0,7.0,1,2022
1.0,0.0,1,1,0,0,29.0,1.0,True,0.4084507042253521,0,1,0,42.0,2,19.0,29.0,1,2022
1.0,0.0,1,1,0,0,1.0,2.0,True,0.4225352112676056,0,1,0,41.0,2,19.0,1.0,1,2022
2.0,1.0,0,1,0,0,19.0,2.0,True,0.676056338028169,0,0,1,23.0,2,19.0,19.0,1,2022
2.0,1.0,0,1,0,0,7.0,1.0,False,0.6901408450704225,0,0,1,22.0,2,19.0,7.0,1,2022
9.0,8.0,0,0,1,0,24.0,2.0,True,0.3380281690140845,0,1,0,47.0,2,19.0,24.0,1,2022
10.0,9.0,0,0,1,0,1.0,1.0,False,0.352112676056338,0,1,0,46.0,2,19.0,1.0,1,2022
11.0,10.0,0,0,1,0,22.0,1.0,False,0.647887323943662,0,1,0,25.0,2,19.0,22.0,1,2022
10.0,9.0,0,0,1,0,5.0,1.0,False,0.6619718309859155,0,1,0,24.0,2,19.0,5.0,1,2022
3.0,2.0,0,1,0,0,26.0,1.0,True,0.36619718309859156,0,1,0,45.0,2,19.0,26.0,1,2022
5.0,4.0,0,0,0,0,2.0,2.0,False,0.38028169014084506,0,1,0,44.0,2,19.0,2.0,1,2022
6.0,5.0,0,0,1,0,20.0,2.0,False,0.6338028169014085,0,1,0,26.0,2,19.0,20.0,1,2022
7.0,6.0,0,0,1,0,2.0,2.0,False,0.647887323943662,0,1,0,25.0,2,19.0,2.0,1,2022
3.0,2.0,0,1,0,0,17.0,2.0,True,0.23943661971830985,1,0,0,54.0,2,19.0,17.0,1,2022
4.0,3.0,0,0,0,0,1.0,1.0,True,0.2535211267605634,1,0,0,53.0,2,19.0,1.0,1,2022
3.0,2.0,0,1,0,0,19.0,1.0,True,0.5070422535211268,0,1,0,35.0,2,19.0,19.0,1,2022
4.0,3.0,0,0,0,0,1.0,2.0,True,0.5211267605633803,0,1,0,34.0,2,19.0,1.0,1,2022
15.0,14.0,0,0,1,0,20.0,2.0,True,0.28169014084507044,1,0,0,51.0,2,19.0,20.0,1,2022
17.0,16.0,0,0,0,1,1.0,3.0,True,0.29577464788732394,1,0,0,50.0,2,19.0,1.0,1,2022
18.0,17.0,0,0,0,1,12.0,3.0,True,0.4507042253521127,0,1,0,39.0,2,19.0,12.0,1,2022
18.0,17.0,0,0,0,1,1.0,2.0,True,0.4647887323943662,0,1,0,38.0,2,19.0,1.0,1,2022
1.0,0.0,1,1,0,0,24.0,1.0,True,0.3380281690140845,0,1,0,47.0,2,19.0,24.0,1,2022
1.0,0.0,1,1,0,0,1.0,2.0,True,0.352112676056338,0,1,0,46.0,2,19.0,1.0,1,2022
6.0,5.0,0,0,1,0,24.0,1.0,False,0.3380281690140845,0,1,0,47.0,2,19.0,24.0,1,2022
7.0,6.0,0,0,1,0,1.0,2.0,True,0.352112676056338,0,1,0,46.0,2,19.0,1.0,1,2022
5.0,4.0,0,0,0,0,21.0,2.0,True,0.6338028169014085,0,1,0,26.0,2,19.0,21.0,1,2022
5.0,4.0,0,0,0,0,1.0,1.0,True,0.647887323943662,0,1,0,25.0,2,19.0,1.0,1,2022
1.0,0.0,1,1,0,0,20.0,2.0,True,0.3448275862068966,0,1,0,38.0,2,19.0,20.0,1,2022
1.0,0.0,1,1,0,0,1.0,3.0,True,0.3620689655172414,0,1,0,37.0,2,19.0,1.0,1,2022
2.0,1.0,0,1,0,0,21.0,2.0,True,0.3620689655172414,0,1,0,37.0,2,19.0,21.0,1,2022
1.0,0.0,1,1,0,0,1.0,3.0,True,0.3793103448275862,0,1,0,36.0,2,19.0,1.0,1,2022
2.0,1.0,0,1,0,0,15.0,2.0,True,0.25862068965517243,1,0,0,43.0,2,19.0,15.0,1,2022
3.0,2.0,0,1,0,0,1.0,3.0,True,0.27586206896551724,1,0,0,42.0,2,19.0,1.0,1,2022
2.0,1.0,0,1,0,0,18.0,3.0,True,0.5689655172413793,0,1,0,25.0,2,19.0,18.0,1,2022
3.0,2.0,0,1,0,0,1.0,3.0,True,0.5862068965517241,0,1,0,24.0,2,19.0,1.0,1,2022
3.0,2.0,0,1,0,0,17.0,2.0,True,0.29310344827586204,1,0,0,41.0,2,19.0,17.0,1,2022
3.0,2.0,0,1,0,0,1.0,3.0,True,0.3103448275862069,1,0,0,40.0,2,19.0,1.0,1,2022
3.0,2.0,0,1,0,0,22.0,3.0,True,0.6724137931034483,0,0,1,19.0,2,19.0,22.0,1,2022
3.0,2.0,0,1,0,0,1.0,3.0,True,0.6896551724137931,0,0,1,18.0,2,19.0,1.0,1,2022
5.0,4.0,0,0,0,0,15.0,2.0,True,0.25862068965517243,1,0,0,43.0,2,19.0,15.0,1,2022
5.0,4.0,0,0,0,0,1.0,3.0,True,0.27586206896551724,1,0,0,42.0,2,19.0,1.0,1,2022
4.0,3.0,0,0,0,0,24.0,3.0,True,0.6724137931034483,0,0,1,19.0,2,19.0,24.0,1,2022
5.0,4.0,0,0,0,0,1.0,2.0,True,0.6896551724137931,0,0,1,18.0,2,19.0,1.0,1,2022
7.0,6.0,0,0,1,0,15.0,2.0,True,0.25862068965517243,1,0,0,43.0,2,19.0,15.0,1,2022
7.0,6.0,0,0,1,0,1.0,3.0,True,0.27586206896551724,1,0,0,42.0,2,19.0,1.0,1,2022
6.0,5.0,0,0,1,0,27.0,3.0,True,0.7241379310344828,0,0,1,16.0,2,19.0,27.0,1,2022
6.0,5.0,0,0,1,0,1.0,2.0,True,0.7413793103448276,0,0,1,15.0,2,19.0,1.0,1,2022
8.0,7.0,0,0,1,0,14.0,2.0,True,0.2413793103448276,1,0,0,44.0,2,19.0,14.0,0,2022
10.0,9.0,0,0,1,0,1.0,3.0,True,0.25862068965517243,1,0,0,43.0,2,19.0,1.0,1,2022
7.0,6.0,0,0,1,0,27.0,3.0,True,0.7068965517241379,0,0,1,17.0,2,19.0,27.0,1,2022
8.0,7.0,0,0,1,0,1.0,3.0,True,0.7241379310344828,0,0,1,16.0,2,19.0,1.0,1,2022
12.0,11.0,0,0,1,0,13.0,2.0,True,0.22413793103448276,1,0,0,45.0,2,19.0,13.0,0,2022
13.0,12.0,0,0,1,0,2.0,3.0,False,0.2413793103448276,1,0,0,44.0,2,19.0,2.0,0,2022
9.0,8.0,0,0,1,0,28.0,3.0,False,0.6896551724137931,0,0,1,18.0,2,19.0,28.0,1,2022
9.0,8.0,0,0,1,0,2.0,2.0,False,0.7068965517241379,0,0,1,17.0,2,19.0,2.0,1,2022
9.0,8.0,0,0,1,0,19.0,2.0,True,0.3275862068965517,1,0,0,39.0,2,19.0,19.0,1,2022
8.0,7.0,0,0,1,0,1.0,3.0,True,0.3448275862068966,0,1,0,38.0,2,19.0,1.0,1,2022
8.0,7.0,0,0,1,0,25.0,2.0,True,0.43103448275862066,0,1,0,33.0,2,19.0,25.0,1,2022
9.0,8.0,0,0,1,0,2.0,3.0,False,0.4482758620689655,0,1,0,32.0,2,19.0,2.0,1,2022
11.0,10.0,0,0,1,0,14.0,2.0,True,0.2413793103448276,1,0,0,44.0,2,19.0,14.0,0,2022
11.0,10.0,0,0,1,0,1.0,3.0,True,0.25862068965517243,1,0,0,43.0,2,19.0,1.0,1,2022
10.0,9.0,0,0,1,0,24.0,3.0,True,0.6551724137931034,0,1,0,20.0,2,19.0,24.0,1,2022
10.0,9.0,0,0,1,0,1.0,1.0,True,0.6724137931034483,0,0,1,19.0,2,19.0,1.0,1,2022
13.0,12.0,0,0,1,0,15.0,2.0,True,0.25862068965517243,1,0,0,43.0,2,19.0,15.0,1,2022
11.0,10.0,0,0,1,0,1.0,3.0,True,0.27586206896551724,1,0,0,42.0,2,19.0,1.0,1,2022
11.0,10.0,0,0,1,0,29.0,3.0,True,0.7586206896551724,0,0,1,14.0,2,19.0,29.0,0,2022
13.0,12.0,0,0,1,0,1.0,1.0,True,0.7758620689655172,0,0,1,13.0,2,19.0,1.0,0,2022
15.0,14.0,0,0,1,0,12.0,2.0,True,0.20689655172413793,1,0,0,46.0,2,19.0,12.0,0,2022
16.0,15.0,0,0,0,1,1.0,3.0,True,0.22413793103448276,1,0,0,45.0,2,19.0,1.0,0,2022
11.0,10.0,0,0,1,0,23.0,3.0,True,0.603448275862069,0,1,0,23.0,2,19.0,23.0,1,2022
12.0,11.0,0,0,1,0,1.0,2.0,True,0.6206896551724138,0,1,0,22.0,2,19.0,1.0,1,2022
17.0,16.0,0,0,0,1,1.0,3.0,True,0.25862068965517243,1,0,0,43.0,2,19.0,1.0,1,2022
15.0,14.0,0,0,1,0,30.0,3.0,True,0.5172413793103449,0,1,0,28.0,2,19.0,30.0,1,2022
17.0,16.0,0,0,0,1,1.0,2.0,True,0.5344827586206896,0,1,0,27.0,2,19.0,1.0,1,2022
15.0,14.0,0,0,1,0,14.0,2.0,True,0.2413793103448276,1,0,0,44.0,2,19.0,14.0,0,2022
14.0,13.0,0,0,1,0,1.0,3.0,True,0.25862068965517243,1,0,0,43.0,2,19.0,1.0,1,2022
14.0,13.0,0,0,1,0,20.0,3.0,True,0.5862068965517241,0,1,0,24.0,2,19.0,20.0,1,2022
15.0,14.0,0,0,1,0,1.0,2.0,False,0.603448275862069,0,1,0,23.0,2,19.0,1.0,1,2022
19.0,18.0,0,0,0,1,28.0,3.0,True,0.4827586206896552,0,1,0,30.0,2,19.0,28.0,1,2022
18.0,17.0,0,0,0,1,1.0,2.0,True,0.5,0,1,0,29.0,2,19.0,1.0,1,2022
4.0,3.0,0,0,0,0,18.0,2.0,True,0.3103448275862069,1,0,0,40.0,2,19.0,18.0,1,2022
3.0,2.0,0,1,0,0,1.0,3.0,True,0.3275862068965517,1,0,0,39.0,2,19.0,1.0,1,2022
18.0,17.0,0,0,0,1,15.0,2.0,True,0.25862068965517243,1,0,0,43.0,2,19.0,15.0,1,2022
17.0,16.0,0,0,0,1,1.0,3.0,True,0.27586206896551724,1,0,0,42.0,2,19.0,1.0,1,2022
16.0,15.0,0,0,0,1,23.0,3.0,True,0.6551724137931034,0,1,0,20.0,2,19.0,23.0,1,2022
19.0,18.0,0,0,0,1,1.0,2.0,True,0.6724137931034483,0,0,1,19.0,2,19.0,1.0,1,2022
6.0,5.0,0,0,1,0,19.0,2.0,True,0.3275862068965517,1,0,0,39.0,2,19.0,19.0,1,2022
7.0,6.0,0,0,1,0,1.0,3.0,True,0.3448275862068966,0,1,0,38.0,2,19.0,1.0,1,2022
1.0,0.0,1,1,0,0,17.0,1.0,False,0.24561403508771928,1,0,0,43.0,3,20.0,17.0,0,2023
